SID,CB,block,trial,memrich,mondrich,eye,loc,image,urban,resp,corr,RT,cond,phase,locrep,eyerep
1,1,8,29,1,3,2,1,6,2,2,1,1134.205625,1,1,0,0
1,1,8,30,1,3,1,1,9,2,2,1,2406.038012,1,1,0,0
1,1,8,31,1,3,2,3,3,1,1,1,1291.292885,2,1,1,0
1,1,8,32,1,3,2,1,8,2,2,1,1084.642909,1,1,0,1
1,1,8,33,1,3,1,1,7,2,2,1,1254.274657,1,1,0,0
1,1,8,34,1,3,2,4,10,2,2,1,1209.198115,3,1,0,0
1,1,8,35,1,3,1,1,6,2,2,1,1118.558679,1,1,0,0
1,1,8,36,1,3,1,3,4,1,1,1,1150.367457,2,1,0,1
1,1,8,37,1,3,1,4,10,2,2,1,4846.201468,3,1,0,1
1,1,8,38,1,3,1,4,5,1,1,1,1817.694562,3,1,1,1
1,1,8,39,1,3,2,1,8,2,2,1,2438.409766,1,1,0,0
1,1,8,40,1,3,1,1,1,1,1,1,2401.669499,1,1,0,0
1,1,8,41,1,3,1,1,7,2,2,1,1191.022587,1,1,1,1
1,1,8,42,1,3,2,2,1,1,1,1,1140.837584,3,1,0,0
1,1,8,43,1,3,1,2,5,1,1,1,1092.02219,3,1,0,0
1,1,8,44,1,3,1,1,9,2,2,1,1541.860109,1,1,0,1
1,1,8,45,1,3,2,1,3,1,1,1,1341.716095,1,1,0,0
1,1,8,46,1,3,1,3,6,2,2,1,1909.036757,2,1,1,0
1,1,8,47,1,3,1,1,4,1,1,1,1718.454355,1,1,0,1
1,1,8,48,1,3,2,4,2,1,1,1,1798.394044,3,1,0,0
1,1,9,1,1,3,2,1,8,2,2,1,1266.514894,1,1,0,1
1,1,9,2,1,3,1,1,3,1,1,1,1165.05805,1,1,0,0
1,1,9,3,1,3,2,4,2,1,1,1,1234.83596,3,1,0,0
1,1,9,4,1,3,2,1,1,1,1,1,2238.729021,1,1,0,1
1,1,9,5,1,3,2,1,5,1,1,1,1050.486047,1,1,1,1
1,1,9,6,1,3,1,1,5,1,1,1,1149.813779,1,1,0,0
1,1,9,7,1,3,2,3,10,2,2,1,764.1663295,2,1,1,0
1,1,9,8,1,3,1,4,1,1,1,1,1427.589152,3,1,0,0
1,1,9,9,1,3,2,4,7,2,2,1,1303.422194,3,1,0,0
1,1,9,10,1,3,1,1,4,1,1,1,792.8207112,1,1,0,0
1,1,9,11,1,3,2,2,2,1,1,1,1118.261161,3,1,0,0
1,1,9,12,1,3,2,1,3,1,1,1,1166.478314,1,1,0,1
1,1,9,13,1,3,1,2,9,2,2,1,2716.801335,3,1,0,0
1,1,9,14,1,3,1,1,10,2,2,1,1213.638764,1,1,0,1
1,1,9,15,1,3,1,2,9,2,2,1,1418.041004,3,1,0,1
1,1,9,16,1,3,2,1,5,1,1,1,998.3421704,1,1,0,0
1,1,9,17,1,3,1,3,6,2,2,1,1803.336434,2,1,1,0
1,1,9,18,1,3,2,3,2,1,1,1,864.1990628,2,1,0,0
1,1,9,19,1,3,1,2,4,1,1,1,1698.64344,3,1,0,0
1,1,9,20,1,3,1,4,8,2,2,1,1988.081326,3,1,0,1
1,1,9,21,1,3,2,2,7,2,2,1,817.2944519,3,1,1,0
1,1,9,22,1,3,2,2,10,2,2,1,1069.832733,3,1,1,1
1,1,9,23,1,3,2,1,9,2,2,1,1111.850738,1,1,0,1
1,1,9,24,1,3,2,1,6,2,2,1,1376.652019,1,1,1,1
1,1,9,25,1,3,2,1,1,1,1,1,1519.580243,1,1,1,1
1,1,9,26,1,3,2,3,7,2,2,1,1639.902871,2,1,0,1
1,1,9,27,1,3,1,3,3,1,1,1,2035.611109,2,1,0,0
1,1,9,28,1,3,1,1,2,1,1,1,1446.941928,1,1,0,1
1,1,9,29,1,3,2,1,8,2,2,1,1418.57192,1,1,0,0
1,1,9,30,1,3,1,1,7,2,2,1,1655.156439,1,1,0,0
1,1,9,31,1,3,2,3,4,1,1,1,1009.828032,2,1,1,0
1,1,9,32,1,3,2,1,9,2,2,1,1559.209769,1,1,0,1
1,1,9,33,1,3,1,1,6,2,2,1,2046.005645,1,1,0,0
1,1,9,34,1,3,2,4,8,2,2,1,1041.877903,3,1,0,0
1,1,9,35,1,3,1,1,10,2,2,1,1349.552874,1,1,0,0
1,1,9,36,1,3,1,3,1,1,1,1,2140.148611,2,1,0,1
1,1,9,37,1,3,1,4,7,2,2,1,2363.934407,3,1,0,1
1,1,9,38,1,3,1,4,3,1,1,1,963.4953751,3,1,1,1
1,1,9,39,1,3,2,1,6,2,2,1,1081.933508,1,1,0,0
1,1,9,40,1,3,1,1,5,1,1,1,1364.022572,1,1,0,0
1,1,9,41,1,3,1,1,8,2,2,1,1170.510836,1,1,1,1
1,1,9,42,1,3,2,2,5,1,1,1,1248.774101,3,1,0,0
1,1,9,43,1,3,1,2,1,1,1,1,2108.021476,3,1,0,0
1,1,9,44,1,3,1,1,9,2,2,1,924.7792424,1,1,0,1
1,1,9,45,1,3,2,1,2,1,1,1,1165.087545,1,1,0,0
1,1,9,46,1,3,1,3,10,2,2,1,1803.336754,2,1,1,0
1,1,9,47,1,3,1,1,4,1,1,1,1040.263675,1,1,0,1
1,1,9,48,1,3,2,4,3,1,1,1,1036.247503,3,1,0,0
1,1,10,1,1,3,2,1,10,2,2,1,1959.378213,1,1,0,1
1,1,10,2,1,3,1,1,3,1,1,1,1182.53082,1,1,0,0
1,1,10,3,1,3,2,4,5,1,1,1,876.2879758,3,1,0,0
1,1,10,4,1,3,2,1,1,1,1,1,1046.208906,1,1,0,1
1,1,10,5,1,3,2,1,2,1,1,1,898.0952757,1,1,1,1
1,1,10,6,1,3,1,1,4,1,1,1,818.778195,1,1,0,0
1,1,10,7,1,3,2,3,6,2,2,1,727.3167372,2,1,1,0
1,1,10,8,1,3,1,4,3,1,1,1,1335.446417,3,1,0,0
1,1,10,9,1,3,2,4,9,2,2,1,879.4385246,3,1,0,0
1,1,10,10,1,3,1,1,1,1,1,1,897.3630224,1,1,0,0
1,1,10,11,1,3,2,2,5,1,1,1,682.4578834,3,1,0,0
1,1,10,12,1,3,2,1,2,1,1,1,1099.958033,1,1,0,1
1,1,10,13,1,3,1,2,7,2,2,1,1261.236514,3,1,0,0
1,1,10,14,1,3,1,1,9,2,2,1,968.0969655,1,1,0,1
1,1,10,15,1,3,1,2,10,2,2,1,1086.397881,3,1,0,1
1,1,10,16,1,3,2,1,1,1,1,1,1303.849876,1,1,0,0
1,1,10,17,1,3,1,3,7,2,2,1,1545.023162,2,1,1,0
1,1,10,18,1,3,2,3,4,1,1,1,744.8991532,2,1,0,0
1,1,10,19,1,3,1,2,2,1,2,0,1000.459421,3,1,0,0
1,1,10,20,1,3,1,4,6,2,2,1,1916.922587,3,1,0,1
1,1,10,21,1,3,2,2,8,2,2,1,2285.397348,3,1,1,0
1,1,10,22,1,3,2,2,8,2,2,1,1007.406211,3,1,1,1
1,1,10,23,1,3,2,1,7,2,2,1,1412.014982,1,1,0,1
1,1,10,24,1,3,2,1,10,2,2,1,6681.543208,1,1,1,1
1,1,10,25,1,3,2,1,3,1,1,1,1155.669241,1,1,1,1
1,1,10,26,1,3,2,3,9,2,2,1,714.165031,2,1,0,1
1,1,10,27,1,3,1,3,5,1,1,1,1147.40991,2,1,0,0
1,1,10,28,1,3,1,1,1,1,1,1,1107.159059,1,1,0,1
1,1,10,29,1,3,2,1,6,2,2,1,1084.076727,1,1,0,0
1,1,10,30,1,3,1,1,7,2,2,1,1189.331094,1,1,0,0
1,1,10,31,1,3,2,3,4,1,1,1,754.8608766,2,1,1,0
1,1,10,32,1,3,2,1,8,2,2,1,1233.836966,1,1,0,1
1,1,10,33,1,3,1,1,9,2,2,1,1109.865896,1,1,0,0
1,1,10,34,1,3,2,4,6,2,2,1,1046.266614,3,1,0,0
1,1,10,35,1,3,1,1,10,2,2,1,2786.17657,1,1,0,0
1,1,10,36,1,3,1,3,2,1,1,1,1199.753842,2,1,0,1
1,1,10,37,1,3,1,4,9,2,2,1,2029.248136,3,1,0,1
1,1,10,38,1,3,1,4,3,1,1,1,4321.515328,3,1,1,1
1,1,10,39,1,3,2,1,6,2,2,1,1273.795108,1,1,0,0
1,1,10,40,1,3,1,1,5,1,1,1,1444.609875,1,1,0,0
1,1,10,41,1,3,1,1,7,2,2,1,1007.812092,1,1,1,1
1,1,10,42,1,3,2,2,4,1,1,1,1341.16434,3,1,0,0
1,1,10,43,1,3,1,2,5,1,1,1,1860.52433,3,1,0,0
1,1,10,44,1,3,1,1,8,2,2,1,2007.609792,1,1,0,1
1,1,10,45,1,3,2,1,3,1,1,1,1340.92389,1,1,0,0
1,1,10,46,1,3,1,3,10,2,2,1,1716.603204,2,1,1,0
1,1,10,47,1,3,1,1,2,1,1,1,2084.631688,1,1,0,1
1,1,10,48,1,3,2,4,1,1,1,1,1254.581793,3,1,0,0
1,1,11,1,1,3,2,1,9,2,2,1,1077.065818,1,1,0,1
1,1,11,2,1,3,1,1,1,1,1,1,1527.4805,1,1,0,0
1,1,11,3,1,3,2,4,3,1,1,1,1103.671558,3,1,0,0
1,1,11,4,1,3,2,1,4,1,1,1,888.6971693,1,1,0,1
1,1,11,5,1,3,2,1,2,1,1,1,906.2568229,1,1,1,1
1,1,11,6,1,3,1,1,4,1,1,1,1043.238535,1,1,0,0
1,1,11,7,1,3,2,3,8,2,2,1,846.7429634,2,1,1,0
1,1,11,8,1,3,1,4,1,1,1,1,1498.736029,3,1,0,0
1,1,11,9,1,3,2,4,10,2,2,1,963.4158653,3,1,0,0
1,1,11,10,1,3,1,1,2,1,1,1,834.5838385,1,1,0,0
1,1,11,11,1,3,2,2,3,1,1,1,806.2843625,3,1,0,0
1,1,11,12,1,3,2,1,5,1,1,1,1059.161518,1,1,0,1
1,1,11,13,1,3,1,2,6,2,2,1,2214.085682,3,1,0,0
1,1,11,14,1,3,1,1,8,2,2,1,4523.380972,1,1,0,1
1,1,11,15,1,3,1,2,6,2,2,1,5012.008121,3,1,0,1
1,1,11,16,1,3,2,1,3,1,1,1,4681.410479,1,1,0,0
1,1,11,17,1,3,1,3,10,2,2,1,6244.026637,2,1,1,0
1,1,11,18,1,3,2,3,2,1,1,1,1015.484722,2,1,0,0
1,1,11,19,1,3,1,2,5,1,1,1,2123.593081,3,1,0,0
1,1,11,20,1,3,1,4,7,2,2,1,1124.049297,3,1,0,1
1,1,11,21,1,3,2,2,9,2,2,1,1884.281528,3,1,1,0
1,1,11,22,1,3,2,2,8,2,2,1,758.4403902,3,1,1,1
1,1,11,23,1,3,2,1,9,2,2,1,829.2028666,1,1,0,1
1,1,11,24,1,3,2,1,7,2,2,1,1169.193486,1,1,1,1
1,1,11,25,1,3,2,1,4,1,1,1,1375.525425,1,1,1,1
1,1,11,26,1,3,2,3,6,2,2,1,782.0885829,2,1,0,1
1,1,11,27,1,3,1,3,1,1,1,1,2875.550913,2,1,0,0
1,1,11,28,1,3,1,1,3,1,1,1,670.2333558,1,1,0,1
1,1,11,29,1,3,2,1,10,2,2,1,1760.475247,1,1,0,0
1,1,11,30,1,3,1,1,9,2,2,1,1311.553285,1,1,0,0
1,1,11,31,1,3,2,3,2,1,1,1,880.2060438,2,1,1,0
1,1,11,32,1,3,2,1,7,2,2,1,2546.867581,1,1,0,1
1,1,11,33,1,3,1,1,10,2,2,1,2098.649339,1,1,0,0
1,1,11,34,1,3,2,4,6,2,2,1,1363.650033,3,1,0,0
1,1,11,35,1,3,1,1,8,2,2,1,3490.788965,1,1,0,0
1,1,11,36,1,3,1,3,1,1,1,1,1732.062919,2,1,0,1
1,1,11,37,1,3,1,4,9,2,2,1,2707.97422,3,1,0,1
1,1,11,38,1,3,1,4,5,1,1,1,1501.475247,3,1,1,1
1,1,11,39,1,3,2,1,8,2,2,1,1421.94689,1,1,0,0
1,1,11,40,1,3,1,1,4,1,1,1,1890.80897,1,1,0,0
1,1,11,41,1,3,1,1,7,2,2,1,1428.022605,1,1,1,1
1,1,11,42,1,3,2,2,4,1,1,1,1064.683876,3,1,0,0
1,1,11,43,1,3,1,2,2,1,1,1,2074.706513,3,1,0,0
1,1,11,44,1,3,1,1,6,2,2,1,2677.691184,1,1,0,1
1,1,11,45,1,3,2,1,5,1,1,1,1959.627321,1,1,0,0
1,1,11,46,1,3,1,3,10,2,2,1,4999.353668,2,1,1,0
1,1,11,47,1,3,1,1,3,1,1,1,2100.071206,1,1,0,1
1,1,11,48,1,3,2,4,1,1,1,1,1437.001044,3,1,0,0
1,1,12,1,1,3,2,1,6,2,2,1,1115.853125,1,1,0,1
1,1,12,2,1,3,1,1,5,1,1,1,1364.064571,1,1,0,0
1,1,12,3,1,3,2,4,4,1,1,1,1187.009941,3,1,0,0
1,1,12,4,1,3,2,1,1,1,1,1,784.2077576,1,1,0,1
1,1,12,5,1,3,2,1,2,1,1,1,765.8138992,1,1,1,1
1,1,12,6,1,3,1,1,3,1,1,1,1276.149925,1,1,0,0
1,1,12,7,1,3,2,3,7,2,1,0,654.3138991,2,1,1,0
1,1,12,8,1,3,1,4,2,1,1,1,1761.357221,3,1,0,0
1,1,12,9,1,3,2,4,10,2,2,1,1080.333066,3,1,0,0
1,1,12,10,1,3,1,1,1,1,1,1,1346.723246,1,1,0,0
1,1,12,11,1,3,2,2,4,1,1,1,1418.416428,3,1,0,0
1,1,12,12,1,3,2,1,5,1,1,1,1230.51201,1,1,0,1
1,1,12,13,1,3,1,2,8,2,2,1,1346.964659,3,1,0,0
1,1,12,14,1,3,1,1,10,2,2,1,1306.22425,1,1,0,1
1,1,12,15,1,3,1,2,8,2,2,1,1555.279518,3,1,0,1
1,1,12,16,1,3,2,1,4,1,1,1,1322.332541,1,1,0,0
1,1,12,17,1,3,1,3,6,2,2,1,2290.635973,2,1,1,0
1,1,12,18,1,3,2,3,5,1,1,1,884.2430557,2,1,0,0
1,1,12,19,1,3,1,2,3,1,1,1,6414.798122,3,1,0,0
1,1,12,20,1,3,1,4,7,2,2,1,4851.112759,3,1,0,1
1,1,12,21,1,3,2,2,9,2,2,1,790.2110168,3,1,1,0
1,1,12,22,1,3,2,2,8,2,2,1,707.8087898,3,1,1,1
1,1,12,23,1,3,2,1,6,2,2,1,884.7207516,1,1,0,1
1,1,12,24,1,3,2,1,9,2,2,1,1406.734679,1,1,1,1
1,1,12,25,1,3,2,1,1,1,1,1,1163.318467,1,1,1,1
1,1,12,26,1,3,2,3,10,2,2,1,994.2003228,2,1,0,1
1,1,12,27,1,3,1,3,2,1,1,1,4712.617168,2,1,0,0
1,1,12,28,1,3,1,1,3,1,1,1,2569.437591,1,1,0,1
1,1,12,29,1,3,2,1,7,2,2,1,1007.687699,1,1,0,0
1,1,12,30,1,3,1,1,8,2,2,1,1661.183423,1,1,0,0
1,1,12,31,1,3,2,3,4,1,1,1,1432.195551,2,1,1,0
1,1,12,32,1,3,2,1,6,2,2,1,4324.015377,1,1,0,1
1,1,12,33,1,3,1,1,9,2,2,1,1716.541328,1,1,0,0
1,1,12,34,1,3,2,4,10,2,2,1,1140.682092,3,1,0,0
1,1,12,35,1,3,1,1,7,2,2,1,2076.078046,1,1,0,0
1,1,12,36,1,3,1,3,5,1,1,1,1446.42031,2,1,0,1
1,1,12,37,1,3,1,4,9,2,2,1,1882.152735,3,1,0,1
1,1,12,38,1,3,1,4,1,1,1,1,3932.497398,3,1,1,1
1,1,12,39,1,3,2,1,10,2,2,1,2676.395634,1,1,0,0
1,1,12,40,1,3,1,1,2,1,1,1,870.7024599,1,1,0,0
1,1,12,41,1,3,1,1,6,2,2,1,1008.475095,1,1,1,1
1,1,12,42,1,3,2,2,2,1,1,1,1165.353644,3,1,0,0
1,1,12,43,1,3,1,2,3,1,1,1,1379.909648,3,1,0,0
1,1,12,44,1,3,1,1,8,2,2,1,1498.41639,1,1,0,1
1,1,12,45,1,3,2,1,4,1,1,1,1123.399438,1,1,0,0
1,1,12,46,1,3,1,3,7,2,2,1,5412.132322,2,1,1,0
1,1,12,47,1,3,1,1,5,1,1,1,1320.839821,1,1,0,1
1,1,12,48,1,3,2,4,1,1,1,1,1153.144506,3,1,0,0
1,1,13,1,1,3,2,1,10,2,2,1,837.6702676,1,1,0,1
1,1,13,2,1,3,1,1,4,1,1,1,1225.779935,1,1,0,0
1,1,13,3,1,3,2,4,3,1,1,1,781.5275304,3,1,0,0
1,1,13,4,1,3,2,1,5,1,1,1,779.1772024,1,1,0,1
1,1,13,5,1,3,2,1,2,1,1,1,801.4753433,1,1,1,1
1,1,13,6,1,3,1,1,3,1,1,1,1206.762828,1,1,0,0
1,1,13,7,1,3,2,3,6,2,2,1,707.320834,2,1,1,0
1,1,13,8,1,3,1,4,5,1,1,1,1740.334432,3,1,0,0
1,1,13,9,1,3,2,4,7,2,2,1,1403.996423,3,1,0,0
1,1,13,10,1,3,1,1,1,1,1,1,3201.493425,1,1,0,0
1,1,13,11,1,3,2,2,2,1,1,1,725.9605937,3,1,0,0
1,1,13,12,1,3,2,1,4,1,1,1,1286.406922,1,1,0,1
1,1,13,13,1,3,1,2,9,2,2,1,2072.497891,3,1,0,0
1,1,13,14,1,3,1,1,8,2,2,1,1987.006992,1,1,0,1
1,1,13,15,1,3,1,2,10,2,2,1,1880.483685,3,1,0,1
1,1,13,16,1,3,2,1,1,1,1,1,2066.497197,1,1,0,0
1,1,13,17,1,3,1,3,9,2,2,1,2069.021291,2,1,1,0
1,1,13,18,1,3,2,3,5,1,1,1,1463.357677,2,1,0,0
1,1,13,19,1,3,1,2,4,1,1,1,2346.397836,3,1,0,0
1,1,13,20,1,3,1,4,6,2,2,1,1754.169981,3,1,0,1
1,1,13,21,1,3,2,2,7,2,2,1,993.1221404,3,1,1,0
1,1,13,22,1,3,2,2,7,2,2,1,5255.550009,3,1,1,1
1,1,13,23,1,3,2,1,6,2,2,1,986.4674192,1,1,0,1
1,1,13,24,1,3,2,1,8,2,2,1,880.0358046,1,1,1,1
1,1,13,25,1,3,2,1,2,1,1,1,1050.574534,1,1,1,1
1,1,13,26,1,3,2,3,10,2,2,1,796.9840397,2,1,0,1
1,1,13,27,1,3,1,3,3,1,1,1,1402.591228,2,1,0,0
1,1,13,28,1,3,1,1,5,1,1,1,2671.734732,1,1,0,1
1,1,13,29,1,3,2,1,9,2,2,1,994.5010464,1,1,0,0
1,1,13,30,1,3,1,1,9,2,2,1,1631.697722,1,1,0,0
1,1,13,31,1,3,2,3,4,1,1,1,819.2616617,2,1,1,0
1,1,13,32,1,3,2,1,10,2,2,1,1207.556637,1,1,0,1
1,1,13,33,1,3,1,1,8,2,2,1,5013.286038,1,1,0,0
1,1,13,34,1,3,2,4,7,2,2,1,698.2491002,3,1,0,0
1,1,13,35,1,3,1,1,6,2,2,1,3123.64534,1,1,0,0
1,1,13,36,1,3,1,3,2,1,1,1,8316.80281,2,1,0,1
1,1,13,37,1,3,1,4,10,2,2,1,3084.852262,3,1,0,1
1,1,13,38,1,3,1,4,1,1,1,1,1886.924885,3,1,1,1
1,1,13,39,1,3,2,1,8,2,2,1,1872.294887,1,1,0,0
1,1,13,40,1,3,1,1,3,1,1,1,914.9512094,1,1,0,0
1,1,13,41,1,3,1,1,7,2,2,1,2850.957267,1,1,1,1
1,1,13,42,1,3,2,2,1,1,1,1,1742.088121,3,1,0,0
1,1,13,43,1,3,1,2,4,1,1,1,1974.179734,3,1,0,0
1,1,13,44,1,3,1,1,6,2,2,1,1092.105225,1,1,0,1
1,1,13,45,1,3,2,1,5,1,1,1,1397.80433,1,1,0,0
1,1,13,46,1,3,1,3,9,2,2,1,8755.837428,2,1,1,0
1,1,13,47,1,3,1,1,2,1,1,1,7003.185815,1,1,0,1
1,1,13,48,1,3,2,4,3,1,1,1,1008.704966,3,1,0,0
1,1,14,1,1,3,2,1,10,2,2,1,1408.504078,1,1,0,1
1,1,14,2,1,3,1,1,4,1,1,1,773.7834062,1,1,0,0
1,1,14,3,1,3,2,4,1,1,1,1,851.6725288,3,1,0,0
1,1,14,4,1,3,2,1,3,1,1,1,935.1093364,1,1,0,1
1,1,14,5,1,3,2,1,5,1,1,1,886.1647397,1,1,1,1
1,1,14,6,1,3,1,1,4,1,1,1,1400.35279,1,1,0,0
1,1,14,7,1,3,2,3,6,2,2,1,709.0668287,2,1,1,0
1,1,14,8,1,3,1,4,1,1,1,1,2341.751041,3,1,0,0
1,1,14,9,1,3,2,4,8,2,2,1,1069.381968,3,1,0,0
1,1,14,10,1,3,1,1,5,1,1,1,751.6439636,1,1,0,0
1,1,14,11,1,3,2,2,3,1,1,1,838.8827816,3,1,0,0
1,1,14,12,1,3,2,1,2,1,1,1,2626.308414,1,1,0,1
1,1,14,13,1,3,1,2,9,2,2,1,3278.980193,3,1,0,0
1,1,14,14,1,3,1,1,9,2,2,1,1289.197436,1,1,0,1
1,1,14,15,1,3,1,2,7,2,2,1,1355.184876,3,1,0,1
1,1,14,16,1,3,2,1,5,1,1,1,929.8021025,1,1,0,0
1,1,14,17,1,3,1,3,6,2,2,1,8059.183961,2,1,1,0
1,1,14,18,1,3,2,3,1,1,1,1,702.1062542,2,1,0,0
1,1,14,19,1,3,1,2,2,1,1,1,1295.111568,3,1,0,0
1,1,14,20,1,3,1,4,10,2,2,1,1560.860225,3,1,0,1
1,1,14,21,1,3,2,2,8,2,2,1,1815.812953,3,1,1,0
1,1,14,22,1,3,2,2,6,2,2,1,2284.373989,3,1,1,1
1,1,14,23,1,3,2,1,8,2,2,1,2093.656936,1,1,0,1
1,1,14,24,1,3,2,1,10,2,2,1,1703.372629,1,1,1,1
1,1,14,25,1,3,2,1,3,1,1,1,1368.75657,1,1,1,1
1,1,14,26,1,3,2,3,9,2,2,1,919.0106629,2,1,0,1
1,1,14,27,1,3,1,3,4,1,1,1,9287.707281,2,1,0,0
1,1,14,28,1,3,1,1,5,1,1,1,1081.456453,1,1,0,1
1,1,14,29,1,3,2,1,7,2,2,1,1739.630071,1,1,0,0
1,1,14,30,1,3,1,1,10,2,2,1,1658.950435,1,1,0,0
1,1,14,31,1,3,2,3,1,1,1,1,685.7190398,2,1,1,0
1,1,14,32,1,3,2,1,9,2,2,1,927.5226276,1,1,0,1
1,1,14,33,1,3,1,1,7,2,2,1,839.6906969,1,1,0,0
1,1,14,34,1,3,2,4,8,2,2,1,779.6629136,3,1,0,0
1,1,14,35,1,3,1,1,6,2,2,1,2105.990146,1,1,0,0
1,1,14,36,1,3,1,3,3,1,1,1,2763.148741,2,1,0,1
1,1,14,37,1,3,1,4,8,2,2,1,3530.013571,3,1,0,1
1,1,14,38,1,3,1,4,2,1,1,1,2138.811383,3,1,1,1
1,1,14,39,1,3,2,1,9,2,2,1,1514.553856,1,1,0,0
1,1,14,40,1,3,1,1,4,1,1,1,1195.141351,1,1,0,0
1,1,14,41,1,3,1,1,10,2,2,1,792.6735547,1,1,1,1
1,1,14,42,1,3,2,2,4,1,1,1,1014.282146,3,1,0,0
1,1,14,43,1,3,1,2,1,1,1,1,1795.881492,3,1,0,0
1,1,14,44,1,3,1,1,7,2,2,1,1168.921295,1,1,0,1
1,1,14,45,1,3,2,1,3,1,1,1,9744.152152,1,1,0,0
1,1,14,46,1,3,1,3,6,2,2,1,4536.295753,2,1,1,0
1,1,14,47,1,3,1,1,5,1,1,1,1783.91024,1,1,0,1
1,1,14,48,1,3,2,4,2,1,1,1,1014.09748,3,1,0,0
1,1,15,1,1,3,2,1,7,2,2,1,1639.802522,1,1,0,1
1,1,15,2,1,3,1,1,1,1,1,1,1210.86973,1,1,0,0
1,1,15,3,1,3,2,4,4,1,1,1,1112.416279,3,1,0,0
1,1,15,4,1,3,2,1,2,1,1,1,2097.401879,1,1,0,1
1,1,15,5,1,3,2,1,3,1,1,1,1434.714516,1,1,1,1
1,1,15,6,1,3,1,1,3,1,1,1,830.7327759,1,1,0,0
1,1,15,7,1,3,2,3,10,2,2,1,866.9145554,2,1,1,0
1,1,15,8,1,3,1,4,2,1,1,1,1164.895826,3,1,0,0
1,1,15,9,1,3,2,4,9,2,2,1,946.9981943,3,1,0,0
1,1,15,10,1,3,1,1,1,1,1,1,1155.135119,1,1,0,0
1,1,15,11,1,3,2,2,5,1,1,1,721.6626126,3,1,0,0
1,1,15,12,1,3,2,1,4,1,1,1,1546.231829,1,1,0,1
1,1,15,13,1,3,1,2,8,2,2,1,2058.168616,3,1,0,0
1,1,15,14,1,3,1,1,9,2,2,1,852.8879285,1,1,0,1
1,1,15,15,1,3,1,2,7,2,2,1,2055.817968,3,1,0,1
1,1,15,16,1,3,2,1,5,1,1,1,1330.621046,1,1,0,0
1,1,15,17,1,3,1,3,10,2,2,1,2787.549064,2,1,1,0
1,1,15,18,1,3,2,3,3,1,1,1,785.1314093,2,1,0,0
1,1,15,19,1,3,1,2,2,1,1,1,3438.863097,3,1,0,0
1,1,15,20,1,3,1,4,8,2,2,1,1866.908144,3,1,0,1
1,1,15,21,1,3,2,2,6,2,2,1,668.9759577,3,1,1,0
1,1,15,22,1,3,2,2,10,2,2,1,743.025559,3,1,1,1
1,1,15,23,1,3,2,1,9,2,2,1,742.3866009,1,1,0,1
1,1,15,24,1,3,2,1,7,2,2,1,942.3889094,1,1,1,1
1,1,15,25,1,3,2,1,4,1,1,1,797.9647587,1,1,1,1
1,1,15,26,1,3,2,3,6,2,2,1,850.4638616,2,1,0,1
1,1,15,27,1,3,1,3,1,1,1,1,2765.781839,2,1,0,0
1,1,15,28,1,3,1,1,4,1,2,0,796.274228,1,1,0,1
1,1,15,29,1,3,2,1,8,2,2,1,1169.433296,1,1,0,0
1,1,15,30,1,3,1,1,6,2,2,1,1143.436378,1,1,0,0
1,1,15,31,1,3,2,3,5,1,1,1,783.2004279,2,1,1,0
1,1,15,32,1,3,2,1,8,2,2,1,1132.702967,1,1,0,1
1,1,15,33,1,3,1,1,7,2,2,1,2340.417019,1,1,0,0
1,1,15,34,1,3,2,4,9,2,2,1,732.0170728,3,1,0,0
1,1,15,35,1,3,1,1,10,2,1,0,796.0007554,1,1,0,0
1,1,15,36,1,3,1,3,2,1,1,1,3192.608601,2,1,0,1
1,1,15,37,1,3,1,4,6,2,2,1,1822.250307,3,1,0,1
1,1,15,38,1,3,1,4,3,1,1,1,1714.526028,3,1,1,1
1,1,15,39,1,3,2,1,9,2,2,1,1050.934248,1,1,0,0
1,1,15,40,1,3,1,1,1,1,1,1,2006.292441,1,1,0,0
1,1,15,41,1,3,1,1,8,2,2,1,1907.356485,1,1,1,1
1,1,15,42,1,3,2,2,1,1,1,1,1019.876319,3,1,0,0
1,1,15,43,1,3,1,2,4,1,1,1,3272.655371,3,1,0,0
1,1,15,44,1,3,1,1,7,2,2,1,1714.780906,1,1,0,1
1,1,15,45,1,3,2,1,3,1,1,1,1291.442927,1,1,0,0
1,1,15,46,1,3,1,3,10,2,2,1,4237.29946,2,1,1,0
1,1,15,47,1,3,1,1,2,1,1,1,4777.158697,1,1,0,1
1,1,15,48,1,3,2,4,5,1,1,1,1807.791188,3,1,0,0
1,1,16,1,1,3,2,1,6,2,2,1,1008.721317,1,1,0,1
1,1,16,2,1,3,1,1,5,1,1,1,718.0398181,1,1,0,0
1,1,16,3,1,3,2,4,2,1,1,1,805.8672603,3,1,0,0
1,1,16,4,1,3,2,1,4,1,1,1,1346.846037,1,1,0,1
1,1,16,5,1,3,2,1,1,1,1,1,770.7508388,1,1,1,1
1,1,16,6,1,3,1,1,2,1,1,1,688.7157001,1,1,0,0
1,1,16,7,1,3,2,3,9,2,2,1,682.3257958,2,1,1,0
1,1,16,8,1,3,1,4,1,1,1,1,1371.910966,3,1,0,0
1,1,16,9,1,3,2,4,10,2,2,1,778.7004681,3,1,0,0
1,1,16,10,1,3,1,1,4,1,1,1,608.9039315,1,1,0,0
1,1,16,11,1,3,2,2,3,1,1,1,709.3338897,3,1,0,0
