SID,CB,block,trial,eye,loc,locrep,eyerep,tarimg,urban,resp,corr,RT
1,2,7,34,1,1,1,1,93,2,1,0,2427.033369
1,2,7,35,2,2,0,0,71,2,2,1,989.9696871
1,2,7,36,2,1,0,1,127,2,2,1,818.4637139
1,2,7,37,1,1,1,0,6,1,99,99,99000
1,2,7,38,2,2,0,0,38,1,1,1,2530.139189
1,2,7,39,2,2,1,1,44,1,1,1,913.7507235
1,2,7,40,2,1,0,1,94,2,2,1,938.3718935
1,2,7,41,1,2,0,0,69,2,2,1,2817.155983
1,2,7,42,1,2,1,1,52,1,1,1,3877.098051
1,2,7,43,2,2,1,0,72,2,2,1,862.4106925
1,2,7,44,2,1,0,1,53,1,1,1,831.7167046
1,2,7,45,1,1,1,0,48,1,1,1,1481.982723
1,2,7,46,1,1,1,1,91,2,2,1,1746.65333
1,2,7,47,1,2,0,1,7,1,1,1,1984.988835
1,2,7,48,2,2,1,0,63,1,1,1,2325.116017
1,2,8,1,1,1,99,99,64,2,2,1,1571.355292
1,2,8,2,1,2,0,1,121,2,2,1,1176.455086
1,2,8,3,1,2,1,1,107,2,2,1,597.0020629
1,2,8,4,2,1,0,0,0,1,1,1,593.5251485
1,2,8,5,2,1,1,1,43,1,1,1,821.8742637
1,2,8,6,1,1,1,0,79,2,2,1,656.3708964
1,2,8,7,2,2,0,0,42,1,1,1,2073.96482
1,2,8,8,2,2,1,1,72,2,2,1,819.0145055
1,2,8,9,1,1,0,0,66,2,2,1,918.2083551
1,2,8,10,1,2,0,1,50,1,1,1,652.9984982
1,2,8,11,1,2,1,1,123,2,2,1,966.6238665
1,2,8,12,2,2,1,0,81,2,2,1,1156.066486
1,2,8,13,1,1,0,0,22,1,1,1,738.3212387
1,2,8,14,2,1,0,0,82,2,2,1,689.1664225
1,2,8,15,1,2,0,0,120,2,2,1,569.6464898
1,2,8,16,1,2,1,1,27,1,1,1,582.6141462
1,2,8,17,1,1,0,1,30,1,1,1,890.7790435
1,2,8,18,2,1,1,0,69,2,2,1,675.4751704
1,2,8,19,2,2,0,1,8,1,1,1,1083.719737
1,2,8,20,1,2,1,0,44,1,1,1,627.9650349
1,2,8,21,2,1,0,0,56,1,1,1,734.7398088
1,2,8,22,2,1,1,1,12,1,1,1,493.6862504
1,2,8,23,1,1,1,0,41,1,1,1,845.3226765
1,2,8,24,1,2,0,1,80,2,2,1,552.1227773
1,2,8,25,1,2,1,1,9,1,1,1,845.2486182
1,2,8,26,2,2,1,0,70,2,2,1,1191.275173
1,2,8,27,2,1,0,1,61,1,1,1,723.6431777
1,2,8,28,2,1,1,1,109,2,2,1,690.7893033
1,2,8,29,1,1,1,0,98,2,2,1,1043.056991
1,2,8,30,2,2,0,0,75,2,2,1,901.1132861
1,2,8,31,2,1,0,1,111,2,2,1,740.7305529
1,2,8,32,2,2,0,1,11,1,1,1,907.1392962
1,2,8,33,1,1,0,0,60,1,1,1,850.5721921
1,2,8,34,1,1,1,1,96,2,2,1,715.9792189
1,2,8,35,2,2,0,0,125,2,2,1,874.9388056
1,2,8,36,2,1,0,1,117,2,2,1,668.0699359
1,2,8,37,1,1,1,0,52,1,99,99,99000
1,2,8,38,2,2,0,0,3,1,1,1,808.7450247
1,2,8,39,2,2,1,1,57,1,1,1,1260.163282
1,2,8,40,2,1,0,1,89,2,2,1,709.7124374
1,2,8,41,1,2,0,0,74,2,2,1,1005.715028
1,2,8,42,1,2,1,1,20,1,1,1,897.0493516
1,2,8,43,2,2,1,0,128,2,2,1,737.4200304
1,2,8,44,2,1,0,1,5,1,1,1,783.4816915
1,2,8,45,1,1,1,0,14,1,1,1,2843.971345
1,2,8,46,1,1,1,1,104,2,2,1,895.4037083
1,2,8,47,1,2,0,1,19,1,1,1,672.1906164
1,2,8,48,2,2,1,0,10,1,1,1,1257.1304
1,2,9,1,1,1,99,99,64,2,2,1,769.28902
1,2,9,2,1,2,0,1,77,2,2,1,694.8859384
1,2,9,3,1,2,1,1,83,2,2,1,799.467803
1,2,9,4,2,1,0,0,0,1,1,1,691.3404153
1,2,9,5,2,1,1,1,45,1,1,1,532.3189525
1,2,9,6,1,1,1,0,100,2,2,1,3762.82571
1,2,9,7,2,2,0,0,22,1,1,1,1856.672902
1,2,9,8,2,2,1,1,105,2,2,1,1610.971917
1,2,9,9,1,1,0,0,89,2,2,1,846.8371942
1,2,9,10,1,2,0,1,32,1,1,1,728.7157215
1,2,9,11,1,2,1,1,95,2,2,1,767.8434318
1,2,9,12,2,2,1,0,74,2,2,1,668.6050184
1,2,9,13,1,1,0,0,57,1,1,1,998.1991863
1,2,9,14,2,1,0,0,66,2,2,1,633.5457317
1,2,9,15,1,2,0,0,79,2,2,1,700.2467019
1,2,9,16,1,2,1,1,9,1,1,1,675.5120396
1,2,9,17,1,1,0,1,8,1,1,1,972.7899791
1,2,9,18,2,1,1,0,85,2,1,0,697.3523195
1,2,9,19,2,2,0,1,42,1,1,1,2609.165653
1,2,9,20,1,2,1,0,18,1,1,1,652.4377675
1,2,9,21,2,1,0,0,7,1,99,99,99000
1,2,9,22,2,1,1,1,29,1,1,1,817.9776832
1,2,9,23,1,1,1,0,1,1,1,1,605.1347405
1,2,9,24,1,2,0,1,67,2,2,1,576.4329648
1,2,9,25,1,2,1,1,54,1,1,1,813.6652834
1,2,9,26,2,2,1,0,121,2,2,1,1560.886076
1,2,9,27,2,1,0,1,41,1,1,1,894.7484004
1,2,9,28,2,1,1,1,101,2,2,1,694.8400922
1,2,9,29,1,1,1,0,93,2,1,0,903.281508
1,2,9,30,2,2,0,0,110,2,2,1,814.2231284
1,2,9,31,2,1,0,1,72,2,2,1,697.83322
1,2,9,32,2,2,0,1,38,1,1,1,769.357949
1,2,9,33,1,1,0,0,14,1,1,1,3590.935016
1,2,9,34,1,1,1,1,104,2,2,1,987.0224055
1,2,9,35,2,2,0,0,98,2,99,99,99000
1,2,9,36,2,1,0,1,90,2,2,1,706.3512597
1,2,9,37,1,1,1,0,23,1,1,1,898.3663791
1,2,9,38,2,2,0,0,11,1,1,1,921.547411
1,2,9,39,2,2,1,1,44,1,2,0,1632.727238
1,2,9,40,2,1,0,1,69,2,2,1,633.6819865
1,2,9,41,1,2,0,0,119,2,2,1,644.0434796
1,2,9,42,1,2,1,1,34,1,1,1,542.2835425
1,2,9,43,2,2,1,0,94,2,2,1,868.8012259
1,2,9,44,2,1,0,1,56,1,1,1,621.7921898
1,2,9,45,1,1,1,0,64,1,2,0,3481.020921
1,2,9,46,1,1,1,1,80,2,2,1,936.9436176
1,2,9,47,1,2,0,1,26,1,1,1,655.1923682
1,2,9,48,2,2,1,0,13,1,1,1,856.7899219
1,2,10,1,1,1,99,99,64,2,2,1,869.1134909
1,2,10,2,1,2,0,1,117,2,2,1,901.3197524
1,2,10,3,1,2,1,1,72,2,2,1,1181.34104
1,2,10,4,2,1,0,0,0,1,1,1,944.5338384
1,2,10,5,2,1,1,1,39,1,1,1,574.7459638
1,2,10,6,1,1,1,0,109,2,2,1,2132.027847
1,2,10,7,2,2,0,0,22,1,1,1,1746.182047
1,2,10,8,2,2,1,1,115,2,2,1,1280.617285
1,2,10,9,1,1,0,0,127,2,2,1,1080.808683
1,2,10,10,1,2,0,1,33,1,1,1,681.3091408
1,2,10,11,1,2,1,1,99,2,2,1,690.1410483
1,2,10,12,2,2,1,0,86,2,2,1,794.4661118
1,2,10,13,1,1,0,0,41,1,1,1,1550.358832
1,2,10,14,2,1,0,0,119,2,2,1,579.4543056
1,2,10,15,1,2,0,0,118,2,2,1,823.6654592
1,2,10,16,1,2,1,1,56,1,1,1,778.5175103
1,2,10,17,1,1,0,1,19,1,1,1,2839.975378
1,2,10,18,2,1,1,0,88,2,2,1,673.3104745
1,2,10,19,2,2,0,1,54,1,1,1,850.7449958
1,2,10,20,1,2,1,0,26,1,1,1,603.7571193
1,2,10,21,2,1,0,0,7,1,1,1,991.3235842
1,2,10,22,2,1,1,1,37,1,1,1,531.568747
1,2,10,23,1,1,1,0,34,1,1,1,1073.7295
1,2,10,24,1,2,0,1,81,2,2,1,634.3209436
1,2,10,25,1,2,1,1,53,1,1,1,699.7151463
1,2,10,26,2,2,1,0,70,2,2,1,787.2705502
1,2,10,27,2,1,0,1,13,1,1,1,759.4468999
1,2,10,28,2,1,1,1,107,2,2,1,589.0309685
1,2,10,29,1,1,1,0,85,2,2,1,1401.781258
1,2,10,30,2,2,0,0,126,2,2,1,972.8973801
1,2,10,31,2,1,0,1,97,2,2,1,745.8508662
1,2,10,32,2,2,0,1,27,1,1,1,920.0918842
1,2,10,33,1,1,0,0,50,1,1,1,2471.373726
